"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
-0.00179996;10.2;2.4494;7.75117e-005
-0.00180014;10.21;2.45453;-7.36533e-006
-0.00179598;10.24;2.46924;0.000548388
-0.00178448;10.27;2.48297;0.00112631
-0.00177524;10.29;2.49347;0.000634219
-0.0017701;10.31;2.50378;0.000363376
-0.00176792;10.33;2.51419;5.48619e-005
-0.00176316;10.36;2.52853;0.000608947
-0.00175153;10.39;2.54281;0.00101998
-0.00174376;10.41;2.55356;0.000425364
-0.00174192;10.42;2.55881;0.000278499
-0.00174077;10.43;2.56384;0.000178363
-0.00173883;10.45;2.5741;0.000199344
-0.0017336;10.48;2.58783;0.00056317
-0.00172326;10.51;2.6026;0.000835921
-0.00171711;10.53;2.61355;0.000287558
-0.00171779;10.55;2.62396;-0.000346635
-0.00171592;10.58;2.63837;0.000185515
-0.00170739;10.61;2.65253;0.00101998
-0.00169718;10.63;2.66327;0.000880744
-0.0016916;10.65;2.67395;0.000163581
-0.00169192;10.67;2.68436;-0.00026748
-0.00168881;10.7;2.69858;0.00030091
-0.00168273;10.73;2.71313;0.000535514
-0.0016803;10.74;2.71853;0.000363852
-0.00167827;10.75;2.72388;0.000394012
-0.00167955;10.77;2.73419;-0.000231121
-0.00167944;10.79;2.7442;1.57762e-005
-0.00167151;10.82;2.7579;0.00114207
-0.00165926;10.84;2.76794;0.00129751
-0.00165307;10.85;2.77338;0.000982802
-0.00164806;10.86;2.77878;0.000873129
-0.00164195;10.88;2.78931;0.00028662
-0.0016392;10.9;2.7995;0.000254195
-0.00163093;10.93;2.81332;0.000942271
-0.00161995;10.95;2.82336;0.00124339
-0.00161121;10.97;2.8338;0.00043277
-0.00160737;10.99;2.84415;0.000309269
-0.0016052;11.01;2.85434;0.000115674
-0.00159893;11.04;2.86813;0.00079469
-0.00159062;11.06;2.87778;0.00092725
-0.00158581;11.07;2.88296;0.000926874
-0.00157789;11.09;2.89343;0.000587366
-0.0015738;11.11;2.90381;0.000201128
-0.00156911;11.14;2.91824;0.00044813
-0.00155893;11.17;2.93234;0.000996492
-0.00155133;11.19;2.94302;0.000425241
-0.00154819;11.21;2.95358;0.000170849
-0.00154903;11.23;2.96393;-7.48826e-006
-0.00154394;11.26;2.97803;0.000701092
-0.00153445;11.28;2.98749;0.00130524
-0.00152798;11.29;2.99267;0.00118985
-0.00151898;11.31;3.0036;0.000457428
-0.00151467;11.33;3.01419;0.0003561
-0.00151016;11.35;3.02435;0.000531576
-0.00149662;11.38;3.03824;0.00141802
-0.00148562;11.4;3.04828;0.000774286
-0.00147935;11.42;3.0592;0.000373743
-0.00147648;11.44;3.06946;0.000184916
-0.00147495;11.46;3.07947;0.000121973
-0.00146758;11.49;3.09314;0.000955604
-0.00145326;11.52;3.10849;0.000909827
-0.00144741;11.54;3.11896;0.000208877
-0.00144561;11.56;3.12927;0.000140212
-0.00143926;11.59;3.14368;0.000741504
-0.00143535;11.6;3.14813;0.00101044
-0.00142403;11.62;3.15814;0.00125267
-0.00141152;11.64;3.16882;0.00108864
-0.00140336;11.66;3.17914;0.000494502
-0.00139921;11.68;3.18936;0.000317059
-0.00139326;11.7;3.19861;0.000970326
-0.00138872;11.71;3.20303;0.00108095
-0.00137516;11.74;3.21796;0.000735722
-0.00136879;11.76;3.22845;0.00047966
-0.00136418;11.78;3.23874;0.000416718
-0.00135991;11.8;3.24878;0.00043293
-0.00135758;11.81;3.25332;0.000594101
-0.00134869;11.83;3.26239;0.00136658
-0.00133649;11.85;3.27258;0.00102802
-0.00132798;11.87;3.28351;0.000528298
-0.00132264;11.89;3.29404;0.000486694
-0.00131863;11.91;3.30411;0.000309132
-0.00131574;11.92;3.30878;0.000930927
-0.00130565;11.94;3.31778;0.00131049
-0.00129419;11.96;3.32794;0.000944279
-0.00128542;11.98;3.33874;0.000680111
-0.00127976;12;3.34906;0.000416897
-0.00127506;12.02;3.35913;0.00051745
-0.00127143;12.03;3.36392;0.000996194
-0.00126129;12.05;3.37308;0.00121935
-0.00124881;12.07;3.38312;0.00126704
-0.00123609;12.09;3.39395;0.00108107
-0.00122764;12.11;3.40442;0.000533662
-0.00122102;12.13;3.41443;0.000787817
-0.00120512;12.16;3.42807;0.00154313
-0.00118455;12.19;3.4433;0.0011588
-0.00117452;12.21;3.45398;0.000719986
-0.00116713;12.23;3.4642;0.000725708
-0.00116328;12.24;3.46921;0.000810586
-0.00115395;12.26;3.47858;0.00118156
-0.00113463;12.29;3.49316;0.00146755
-0.00112085;12.31;3.50378;0.0011278
-0.0011102;12.33;3.51419;0.000918947
-0.00110238;12.35;3.52441;0.00061091
-0.00108928;12.38;3.53836;0.00126656
-0.00106877;12.41;3.55307;0.00152215
-0.00105548;12.43;3.56366;0.000989042
-0.00104689;12.45;3.57385;0.00069531
-0.00103573;12.48;3.58838;0.000841699
