"Work";"Test time";"Standard travel";"Standard force"
"Nmm";"s";"mm";"N"
-0.0111478;14.08;4.39342;-0.000917336
-0.0111608;14.1;4.40404;-0.00152864
-0.0111785;14.12;4.41433;-0.00191488
-0.0111871;14.13;4.41945;-0.00141515
-0.0112;14.15;4.4287;-0.00138273
-0.0112161;14.18;4.44286;-0.000892541
-0.0112262;14.2;4.45376;-0.000956914
-0.0112397;14.22;4.46431;-0.00159826
-0.0112569;14.24;4.47454;-0.00177517
-0.0112764;14.2701;4.48851;-0.00100388
-0.0112908;14.3;4.50341;-0.000932595
-0.0113021;14.32;4.514;-0.00120392
-0.011315;14.34;4.52431;-0.00130501
-0.0113217;14.35;4.52941;-0.00132038
-0.0113284;14.36;4.53432;-0.0013819
-0.0113399;14.39;4.54787;-0.000325224
-0.0113469;14.42;4.56322;-0.000578395
-0.0113561;14.44;4.57369;-0.00118112
-0.011362;14.45;4.57885;-0.00111198
-0.0113677;14.4601;4.58391;-0.00116586
-0.0113841;14.49;4.59798;-0.00115871
-0.0113991;14.5201;4.61229;-0.000941268
-0.0114089;14.54;4.62313;-0.000864735
-0.0114231;14.56;4.63375;-0.00181078
-0.0114409;14.58;4.64397;-0.00166773
-0.0114557;14.61;4.65777;-0.000479451
-0.0114659;14.64;4.67309;-0.000856629
-0.0114766;14.66;4.68389;-0.00111126
-0.0114835;14.67;4.68914;-0.0015118
-0.0114907;14.68;4.69433;-0.00127434
-0.0115044;14.7101;4.70891;-0.000611535
-0.0115107;14.74;4.72326;-0.000254901
-0.0115175;14.76;4.734;-0.00102547
-0.011523;14.7701;4.73919;-0.00106552
-0.0115289;14.78;4.74431;-0.00127343
-0.01154;14.8;4.75448;-0.000904353
-0.0115474;14.83;4.76821;-0.000177803
-0.0115527;14.86;4.78331;-0.000524463
-0.0115609;14.88;4.79397;-0.00100988
-0.0115727;14.9;4.80431;-0.00126547
-0.0115875;14.93;4.81893;-0.000765266
-0.0115962;14.9601;4.83315;-0.000455322
-0.0116032;14.98;4.84362;-0.00087923
-0.0116077;14.99;4.84881;-0.000857176
-0.0116127;15;4.85402;-0.00106508
-0.0116243;15.0201;4.86425;-0.00119609
-0.0116362;15.05;4.87838;-0.000487032
-0.011642;15.08;4.89281;-0.000316607
-0.0116481;15.1;4.9034;-0.000847803
-0.011659;15.12;4.91384;-0.00124167
-0.0116713;15.14;4.92391;-0.00119721
-0.01168;15.17;4.93758;-7.75923e-005
-0.0116848;15.2;4.95296;-0.000539647
-0.0116933;15.22;4.96377;-0.00104223
-0.0117045;15.24;4.97408;-0.00112759
-0.0117163;15.2701;4.98824;-0.000541674
-0.0117209;15.3;5.00277;-8.51025e-005
-0.0117219;15.31;5.00817;-0.000277745
-0.0117242;15.32;5.0136;-0.000586735
-0.0117324;15.34;5.02407;-0.000986802
-0.0117434;15.36;5.03423;-0.0011737
-0.0117537;15.39;5.04827;-0.000295365
-0.0117598;15.42;5.06353;-0.000494206
-0.0117677;15.44;5.07412;-0.000995839
-0.0117794;15.4601;5.08443;-0.00128176
-0.0117927;15.49;5.09868;-0.000588441
-0.0117992;15.5201;5.11294;-0.000315691
-0.0118037;15.54;5.12371;-0.000532651
-0.0118112;15.56;5.13414;-0.000903392
-0.0118217;15.58;5.14431;-0.00115802
